_store _number,retailer,store,street_address,completed_at,market,city,state,zip,"Please search the store for Coke on display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Coca-Cola Classic on the display. 
Did you find a Coke display?
","What type of display is the Coke display?
","What location best describes where you found the Coke display?
","Please search the store for a second Coke display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Coca-Cola Classic on the display. 
Did you find a second Coke display?
","What type of display is the second Coke display?
","What location best describes where you found the second Coke display?
","Please search the store for a third Coke display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Coca-Cola Classic on the display. 
Did you find a third Coke display?
","What type of display is the third Coke display?
","What location best describes where you found the third Coke display?
","Please search the store for a fourth Coke display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Coca-Cola Classic on the display. 
Did you find a fourth Coke display?
","What type of display is the fourth Coke display?
","What location best describes where you found the fourth Coke display?
","Please search the store for Pepsi on display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Pepsi Original on the display. 
Did you find a Pepsi display?
","What type of display is the Pepsi display?
","What location best describes where you found the Pepsi display?
","Please search the store for a second Pepsi display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Pepsi Original on the display. 
Did you find a second Pepsi display?
","What type of display is the second Pepsi display?
","What location best describes where you found the second Pepsi display?
","Please search the store for a third Pepsi display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Pepsi Original on the display. 
Did you find a third Pepsi display?
","What type of display is the third Pepsi display?
","What location best describes where you found the third Pepsi display?
","Please search the store for a fourth Pepsi display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Pepsi Original on the display. 
Did you find a fourth Pepsi display?
","What type of display is the fourth Pepsi display?
","What location best describes where you found the fourth Pepsi display?
","Please search the store for Mtn Dew on display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Mtn Dew Original on the display. 
Did you find a Mtn Dew display?
","What type of display is the Mtn Dew display?
","What location best describes where you found the Mtn Dew display?
","Please search the store for a second Mtn Dew display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Mtn Dew Original on the display. 
Did you find a second Mtn Dew display?
","What type of display is the second Mtn Dew display?
","What location best describes where you found the second Mtn Dew display?
","Please search the store for a third Mtn Dew display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Mtn Dew Original on the display. 
Did you find a third Mtn Dew display?
","What type of display is the third Mtn Dew display?
","What location best describes where you found the third Mtn Dew display?
","Please search the store for a fourth Mtn Dew display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the coolers in the checkout lanes as displays.
There must be Mtn Dew Original on the display. 
Did you find a fourth Mtn Dew display?
","What type of display is the fourth Mtn Dew display?
","What location best describes where you found the fourth Mtn Dew display?
","Please search the store for Bud Light on display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a Bud Light display?
","What type of display is the Bud Light display?
","What location best describes where you found the Bud Light display?
","Please search the store for a second Bud Light display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a second Bud Light display?
","What type of display is the second Bud Light display?
","What location best describes where you found the second Bud Light display?
","Please search the store for a third Bud Light display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a third Bud Light display?
","What type of display is the third Bud Light display?
","What location best describes where you found the third Bud Light display?
","Please search the store for a fourth Bud Light display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a fourth Bud Light display?
","What type of display is the fourth Bud Light display?
","What location best describes where you found the fourth Bud Light display?
","Please search the store for Michelob Ultra on display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a Michelob Ultra display?
","What type of display is the Michelob Ultra display?
","What location best describes where you found the Michelob Ultra display?
","Please search the store for a second Michelob Ultra display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a second Michelob Ultra display?
","What type of display is the second Michelob Ultra display?
","What location best describes where you found the second Michelob Ultra display?
","Please search the store for a third Michelob Ultra display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a third Michelob Ultra display?
","What type of display is the third Michelob Ultra display?
","What location best describes where you found the third Michelob Ultra display?
","Please search the store for a fourth Michelob Ultra display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a fourth Michelob Ultra display?
","What type of display is the fourth Michelob Ultra display?
","What location best describes where you found the fourth Michelob Ultra display?
","Please search the store for Skittles on display that is NOT a Valentine's Day display.
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a (non-Valentine's Day) Skittles display?
","What location best describes where you found the Skittles display?
","Please search the store for a second (non-Valentine's Day) Skittles display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a second Skittles display?
","What type of display is the second Skittles display?
","What location best describes where you found the second Skittles display?
","Please search the store for a third  (non-Valentine's Day) Skittles display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a third Skittles display?
","What type of display is the third Skittles display?
","What location best describes where you found the third 
Skittles display?
","Please search the store for a fourth (non-Valentine's Day) Skittles display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a fourth Skittles display?
","What type of display is the fourth Skittles display?
","What location best describes where you found the fourth Skittles display?
","Please search the store for Snickers on display that is NOT a Valentine's Day display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a (non-Valentine's Day) Snickers display?
","What type of display is the Snickers display?
","What location best describes where you found the Snickers display?
","Please search the store for a second (non-Valentine's Day)  Snickers display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a second Snickers display?
","What type of display is the second Snickers display?
","What location best describes where you found the second Snickers display?
","Please search the store for a third  (non-Valentine's Day) Snickers display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a third Snickers display?
","What type of display is the third Snickers display?
","What location best describes where you found the third 
Snickers display?
","Please search the store for a fourth  (non-Valentine's Day) Snickers display. 
A display is any secondary location of the item, outside of the home shelf/aisle. Exception: please do not count the candy in the checkout lanes as displays.
Did you find a fourth Snickers display?
","What type of display is the fourth Snickers display?
","What location best describes where you found the fourth Snickers display?
","Please search the store for Doritos on display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a Doritos display?
","What type of display is the Doritos display?
","What location best describes where you found the Doritos display?
","Please search the store for a second Doritos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a second Doritos display?
","What type of display is the second Doritos display?
","What location best describes where you found the second Doritos display?
","Please search the store for a third Doritos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a third Doritos display?
","What type of display is the third Doritos display?
","What location best describes where you found the third 
Doritos display?
","Please search the store for a fourth Doritos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a fourth Doritos display?
","What type of display is the fourth Doritos display?
","What location best describes where you found the fourth Doritos display?
","Please search the store for Tostitos on display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a Tostitos display?
","What type of display is the Tostitos display?
","What location best describes where you found the Tostitos display?
","Please search the store for a second Tostitos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a second Tostitos display?
","What type of display is the second Tostitos display?
","What location best describes where you found the second Tostitos display?
","Please search the store for a third Tostitos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a third Tostitos display?
","What type of display is the third Tostitos display?
","What location best describes where you found the third 
Tostitos display?
","Please search the store for a fourth Tostitos display. 
A display is any secondary location of the item, outside of the home shelf/aisle.
Did you find a fourth Tostitos display?
","What type of display is the fourth Tostitos display?
","What location best describes where you found the fourth Tostitos display?
"
6104,Giant,Martins Food Market,1729 Dual Hwy,1/31/16 12:30,Other,Hagerstown,MD,21740,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
830,Stop & Shop,Stop & Shop,3230 Bridge Ave,1/31/16 17:11,New Jersey,Point Pleasant Boro,NJ,8742,Yes,Pallet,Lobby,Yes,Floorstand,Other,Yes,Other,Other,No,,,Yes,Endcap,Checkout Area,Yes,Pallet,Other,Yes,Other,Other,No,,,Yes,Pallet,Other,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Other,Other,Yes,Other,Back of Store,No,,,Yes,Endcap,Checkout Area,Yes,Other,Other,Yes,Endcap,Back of Store,Yes,Endcap,Back of Store
708,Stop & Shop,Super Stop & Shop,1360 W Main Rd,1/31/16 16:35,Other,Middletown,RI,2842,Yes,Floorstand,Dairy,Yes,Pallet,Checkout Area,Yes,Other,Other,Yes,Pallet,Lobby,Yes,Pallet,Checkout Area,Yes,Other,Lobby,No,,,No,,,Yes,Pallet,Lobby,Yes,Other,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Lobby,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,,,,,,,,,,Yes,Floorstand,Candy or Snacks,Yes,Floorstand,Checkout Area,,,,,,,Yes,Floorstand,Candy or Snacks,Yes,Endcap,Beverage,,,,,,
2810,Stop & Shop,Super Stop & Shop,505 Richmond Ave,1/31/16 17:12,New Jersey,Point Pleasant Beach,NJ,8742,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,
6433,Giant,Martins Food Market,10250 Staples Mill Rd,1/31/16 12:51,Other,Glen Allen,VA,23060,Yes,Other,Beverage,Yes,Other,Checkout Area,Yes,Pallet,Checkout Area,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Pallet,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Produce,Yes,Pallet,Liquor,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Produce,Yes,Endcap,Candy or Snacks,No,,,No,,,Yes,Other,Liquor,Yes,Other,Checkout Area,No,,,No,,
626,Stop & Shop,Stop & Shop,148 Heights Rd,2/1/16 12:17,Other,Darien,CT,6820,Yes,Endcap,Checkout Area,Yes,Floorstand,Frozen,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Back of Store,Yes,Endcap,Checkout Area,Yes,Other,Frozen,Yes,Other,Frozen
857,Stop & Shop,Stop & Shop,219 Elm St,1/31/16 7:42,"New York, NY",Westfield,NJ,7090,Yes,Other,Bakery,No,,,No,,,No,,,Yes,Endcap,Bakery,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Bakery,Yes,Endcap,Back of Store,No,,,No,,
6508,Giant,Giant Food Store,1844 Bethlehem Pike,1/31/16 11:08,Other,Flourtown,PA,19031,Yes,Endcap,Beverage,Yes,Sidewing,Beverage,No,,,No,,,Yes,Other,Beverage,Yes,Endcap,Beverage,Yes,Other,Back of Store,Yes,Other,Deli/Meat,Yes,Other,Beverage,Yes,Sidewing,Beverage,Yes,Other,Back of Store,Yes,Other,Deli/Meat,Yes,Other,Liquor,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Other,Deli/Meat,No,,,No,,,No,,,Yes,Endcap,Beverage,No,,,No,,,No,,
586,Stop & Shop,Stop & Shop,248 E Sunrise Hwy,1/31/16 8:38,"New York, NY",Freeport,NY,11520,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
6319,Giant,Giant Food Store,202 Chestnut St,1/31/16 10:50,"Allentown, PA",Coplay,PA,18037,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Pallet,Produce,No,,,No,,,No,,,Yes,Pallet,Produce,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,
6023,Giant,Giant Food Store,700 Nutt Rd,1/31/16 9:37,Other,Phoenixville,PA,19460,,,,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
710,Stop & Shop,Super Stop & Shop,368 Cottage St,1/31/16 18:28,Other,Pawtucket,RI,2861,Yes,Other,Lobby,Yes,Other,Lobby,Yes,Other,Lobby,No,,,Yes,Pallet,Lobby,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Other,Lobby,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Deli/Meat,Yes,Endcap,Other,Yes,Other,Lobby
480,Stop & Shop,Stop & Shop,299 Chelmsford St,1/31/16 13:10,"Boston, MA",Chelmsford,MA,1824,Yes,Floorstand,Back of Store,Yes,Pallet,Back of Store,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Back of Store,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,Yes,Other,Back of Store,Yes,Other,Checkout Area,Yes,Other,Back of Store,Yes,Other,Back of Store,No,,
387,Giant,Super Giant,19312 Lighthouse Plz Blvd,1/31/16 11:07,Other,Rehoboth Beach,DE,19971,Yes,Pallet,Checkout Area,Yes,Endcap,Beverage,Yes,Floorstand,Deli/Meat,Yes,Floorstand,Other,Yes,Endcap,Beverage,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Floorstand,Candy or Snacks,No,,,No,,,No,,,Yes,Endcap,Produce,Yes,Other,Produce,Yes,Endcap,Checkout Area,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,
6438,Giant,Martins Food Market,13700 Hull St Rd,1/31/16 16:05,Other,Midlothian,VA,23112,Yes,Pallet,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,,Yes,Other,Beverage,No,,,No,,,No,,
6476,Giant,Giant Food Store,1465 W Broad St Ste 7,1/31/16 16:39,Other,Quakertown,PA,18951,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Other,Frozen,No,,,No,,,Yes,Other,Frozen,No,,,No,,,No,,
6330,Giant,Giant Food Store,301 Town Center Blvd,1/31/16 13:20,Other,Easton,PA,18040,Yes,Other,Checkout Area,Yes,Pallet,Beverage,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,
432,Stop & Shop,Stop & Shop,34 Perry Ave,1/31/16 13:39,Other,Attleboro,MA,2703,Yes,Floorstand,Beverage,Yes,Other,Beverage,No,,,No,,,Yes,Pallet,Lobby,Yes,Pallet,Candy or Snacks,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Candy or Snacks,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,Yes,Other,Candy or Snacks,Yes,Other,Candy or Snacks,No,,
727,Stop & Shop,Super Stop & Shop,60 Providence Pike,1/31/16 11:22,Other,Putnam,CT,6260,Yes,Pallet,Checkout Area,Yes,Endcap,Other,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Endcap,Beverage,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Endcap,Beverage,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Other,Lobby,Yes,Endcap,Back of Store
6253,Giant,Giant Food Store,130 Old York Rd,1/31/16 16:01,Other,New Cumberland,PA,17070,Yes,Other,Lobby,Yes,Other,Produce,No,,,No,,,Yes,Other,Lobby,Yes,Other,Lobby,Yes,Other,Lobby,No,,,Yes,Other,Lobby,Yes,Other,Lobby,Yes,Other,Lobby,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Lobby,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,
536,Stop & Shop,Stop & Shop,6734 Route 9,1/31/16 12:20,Other,Rhinebeck,NY,12572,Yes,Pallet,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,
6443,Giant,Giant Food Store,925 Norland Ave,1/31/16 6:09,Other,Chambersburg,PA,17201,Yes,Other,Other,Yes,Floorstand,Lobby,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,
194,Giant,Giant Food Store,2323 Forest Dr,1/31/16 13:56,Other,Annapolis,MD,21401,Yes,Floorstand,Beverage,Yes,Endcap,Back of Store,Yes,Pallet,Candy or Snacks,No,,,Yes,Pallet,Candy or Snacks,No,,,No,,,No,,,Yes,Pallet,Candy or Snacks,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Candy or Snacks,No,,,No,,,No,,,Yes,Other,Candy or Snacks,Yes,Other,Candy or Snacks,Yes,Other,Candy or Snacks,Yes,Endcap,Checkout Area,Yes,Other,Checkout Area,Yes,Endcap,Candy or Snacks,Yes,Endcap,Checkout Area,No,,
55,Stop & Shop,Super Stop & Shop,932 N Montello St,1/31/16 16:20,"Boston, MA",Brockton,MA,2301,Yes,Pallet,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Other,Checkout Area,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,
326,Giant,Giant Food Store,10515 Greenbelt Rd,1/31/16 17:02,Other,Lanham,MD,20706,Yes,Other,Back of Store,No,,,No,,,No,,,Yes,Other,Lobby,Yes,Other,Other,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Other,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Other,No,,,No,,
596,Stop & Shop,Super Stop & Shop,180 N Main St,1/31/16 12:41,Other,New City,NY,10956,Yes,Pallet,Deli/Meat,No,,,No,,,No,,,Yes,Pallet,Lobby,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Pallet,Lobby,No,,,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Candy or Snacks,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Lobby,Yes,Pallet,Lobby,No,,,No,,,Yes,Pallet,Lobby,Yes,Endcap,Back of Store,No,,,No,,
18,Stop & Shop,Stop & Shop,545 Freeport St,1/31/16 15:28,"Boston, MA",Dorchester,MA,2122,Yes,Floorstand,Back of Store,No,,,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Floorstand,Checkout Area,No,,,No,,,Yes,Pallet,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Pallet,Back of Store,No,,,No,,,Yes,Other,Bakery,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,
251,Giant,Giant Food Store,1900 Abbey Rd,1/31/16 14:55,Other,Charlottesville,VA,22911,Yes,Other,Checkout Area,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,,Yes,Endcap,Back of Store,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,Yes,Endcap,Back of Store,No,,,No,,
6052,Giant,Giant Food Store,993 Wayne Ave,1/31/16 6:32,Other,Chambersburg,PA,17201,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,Yes,Floorstand,Checkout Area,No,,,No,,,No,,,No,,,No,,,,,,No,,,No,,,No,,,No,,,No,,,Yes,Checkout Area,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Sidewing,Deli/Meat,No,,,No,,,No,,
304,Ahold,Giant Food Store,3297 Crain Hwy,1/31/16 19:18,Other,Waldorf,MD,20603,Yes,Floorstand,Checkout Area,Yes,Pallet,Beverage,Yes,Floorstand,Lobby,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Lobby,Yes,Other,Checkout Area,No,,,No,,,Yes,Other,Back of Store,Yes,Endcap,Back of Store,Yes,Other,Deli/Meat,No,,
159,Giant,Giant Food Store,3757 Old Ct Rd,1/30/16 18:46,"Baltimore, MD",Pikesville,MD,21208,Yes,Endcap,Back of Store,Yes,Pallet,Other,Yes,Pallet,Checkout Area,No,,,Yes,Endcap,Back of Store,,,,,,,,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Floorstand,Other,,,,,,,,,,Yes,Floorstand,Back of Store,No,,,No,,,No,,
6429,Giant,Martins Food Market,3522 W Cary St,1/31/16 11:37,Other,Richmond,VA,23221,Yes,Pallet,Deli/Meat,Yes,Endcap,Checkout Area,No,,,No,,,Yes,Pallet,Deli/Meat,No,,,No,,,No,,,Yes,Pallet,Deli/Meat,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,Yes,Pallet,Beverage,No,,,No,,,No,,,No,,No,,,No,,,No,,,Yes,Other,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Checkout Area,No,,,No,,,No,,,Yes,Endcap,Deli/Meat,No,,,No,,,No,,
418,Stop & Shop,Super Stop & Shop,1415 Boston Providence Tpke,1/31/16 14:35,"Boston, MA",Norwood,MA,2062,Yes,Pallet,Beverage,No,,,No,,,No,,,Yes,Other,Back of Store,No,,,No,,,No,,,Yes,Pallet,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Beverage,Yes,Floorstand,Back of Store,No,,,No,,,Yes,Floorstand,Back of Store,Yes,Endcap,Back of Store,Yes,Floorstand,Checkout Area,No,,
785,Giant,Giant Food Store,8970 Burke Lake Rd,1/31/16 12:01,Other,Springfield,VA,22151,Yes,Pallet,Checkout Area,Yes,Pallet,Beverage,Yes,Pallet,Back of Store,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Pallet,Checkout Area,Yes,Pallet,Checkout Area,Yes,Pallet,Liquor,No,,,No,,,No,,,No,,,No,,,No,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Endcap,Checkout Area,Yes,Other,Checkout Area,No,,,No,,,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Other,Checkout Area,Yes,Other,Checkout Area
